ds,yhat,yhat_lower,yhat_upper
2026-11-01,15491.373524411434,3280.296416456047,27484.067945836698
2026-12-01,14603.870748746107,2419.4484964878375,26782.224748508284
2027-01-01,14744.211329912408,933.7510795784978,27689.50450548482
2027-02-01,14121.833165094637,1349.252778942109,25383.448656454533
2027-03-01,16844.27942946776,3469.6913014377483,27802.798912926595
2027-04-01,18614.513065059953,6137.146698851802,30855.221056449893
2027-05-01,19689.843954573527,6969.3404403932855,32141.552069806778
2027-06-01,19310.36156918921,7019.228742044185,31627.34505174722
2027-07-01,20882.67935087013,9014.873771641775,32877.49084422616
2027-08-01,19793.61698077579,7208.472195568032,32351.406236704916
2027-09-01,16682.731962400154,4055.0752218230086,29553.687535602545
2027-10-01,18267.10745227226,5207.426328901213,31470.347106128513
2027-11-01,14935.441873789026,2143.90391602493,27776.924619510657
2027-12-01,14074.524573938768,1271.3064990021996,26803.140025645404
2028-01-01,14207.229988258243,921.7599694983369,27094.790655435765
